"site","x","y","date","doy","t","snow","camera","start_date","ndvi","irg","grass_forb","tree","shrub_tree","elev","livestock","live_date","live_cov","live_pres","end_date","photos","ok","peak_irg","days_to_peak","elev_doy","elev_doy2","ndvi_grass_forb","irg_grass_forb"
100,472357.440490119,4449065.52764319,"2019-03-23",82,9,TRUE,"cuddeback","2019-05-15",0.32803937792778,0.0341773293912411,0.21,0.23,0.6,6713,0,NA,0,0,NA,NA,0,"2019-05-18",56,550466,45138212,0.0688882693648338,0.00717723917216063
2,469395.997849251,4437169.39061862,"2019-03-24",83,10,FALSE,"cuddeback","2019-03-15",0.331029504537582,0.707037031650543,0.07,0.17,0.61,5594,0,NA,0,0,NA,0,1,"2019-04-24",31,464302,38537066,0.0231720653176308,0.049492592215538
3,469911.267525789,4437400.86066775,"2019-03-24",83,10,FALSE,"reconyx","2019-03-15",0.399985760450363,0.999891579151154,0.22,0.1,0.42,5673,0,NA,0,0,NA,0,1,"2019-03-25",1,470859,39081297,0.0879968672990799,0.219976147413254
4,470374.753847107,4437827.69500278,"2019-03-24",83,10,TRUE,"cuddeback","2019-03-15",0.337568432092667,0.510046541690826,0.09,0.27,0.49,5712,0,NA,0,0,NA,0,1,"2019-04-20",27,474096,39349968,0.03038115888834,0.0459041887521744
5,465246.477614218,4436631.73802455,"2019-03-24",83,10,FALSE,"cuddeback","2019-03-15",0.399310141801834,0.977349579334259,0.32,0.05,0.37,5295,0,NA,0,0,"2019-03-25",0,1,"2019-04-02",9,439485,36477255,0.127779245376587,0.312751865386963
6,465010.116263073,4436536.70305286,"2019-03-24",83,10,FALSE,"cuddeback","2019-03-15",0.306146055459976,0.38311630487442,0.19,0.27,0.38,5335,0,NA,0,0,NA,0,1,"2019-04-15",22,442805,36752815,0.0581677505373955,0.0727920979261398
7,464676.364582064,4436439.24229618,"2019-03-24",83,10,FALSE,"cuddeback","2019-03-15",0.37786602973938,0.962131023406982,0.12,0.33,0.56,5292,0,NA,0,0,NA,0,1,"2019-03-15",9,439236,36456588,0.0453439235687256,0.115455722808838
8,464374.182084552,4436420.67604753,"2019-03-24",83,10,FALSE,"cuddeback","2019-03-15",0.365610688924789,0.987434148788452,0.06,0.41,0.44,5315,0,NA,0,0,"2019-04-07",0,1,"2019-03-30",6,441145,36615035,0.0219366413354874,0.0592460489273071
9,463894.214797886,4436347.57933235,"2019-03-24",83,10,FALSE,"reconyx","2019-03-15",0.298638731241226,0.873035490512848,0.46,0.05,0.21,5358,0,NA,0,0,NA,1,1,"2019-04-03",10,444714,36911262,0.137373816370964,0.40159632563591
10,473087.375184713,4427741.43898561,"2019-03-24",83,10,TRUE,"cuddeback","2019-03-23",0.244297191500664,0.0823670476675034,0.34,0.02,0.39,6545,0,NA,0,0,NA,0,1,"2019-04-21",28,543235,45088505,0.0830610451102257,0.0280047962069511
11,472622.977052633,4427661.84966271,"2019-03-24",83,10,TRUE,"cuddeback","2019-03-23",0.205380380153656,0.1512580960989,0.23,0,0.39,6453,0,NA,0,0,NA,0,1,"2019-04-21",28,535599,44454717,0.0472374874353409,0.034789362102747
12,472438.945013843,4427216.77048094,"2019-03-24",83,10,TRUE,"cuddeback","2019-03-23",0.241645976901054,0.659509420394897,0.2,0,0.32,6260,0,NA,0,0,NA,0,1,"2019-04-10",17,519580,43125140,0.0483291953802109,0.131901884078979
13,472196.547993965,4426855.81868924,"2019-03-24",83,10,TRUE,"cuddeback","2019-03-23",0.235198393464088,0.0327505581080914,0.31,0.01,0.38,6155,0,NA,0,0,NA,0,1,"2019-04-18",25,510865,42401795,0.0729115019738674,0.0101526730135083
14,471763.802712756,4426258.61079887,"2019-03-24",83,10,TRUE,"cuddeback","2019-03-23",0.202933490276337,0.105934910476208,0.24,0.01,0.28,5984,0,NA,0,0,NA,0,1,"2019-04-29",36,496672,41223776,0.0487040376663208,0.0254243785142899
15,464556.872008565,4428568.55248679,"2019-03-24",83,10,FALSE,"cuddeback","2019-03-23",0.299816459417343,0.869516730308533,0.57,0.03,0.15,5906,0,NA,0,0,NA,303,1,"2019-03-30",6,490198,40686434,0.170895381867886,0.495624536275864
17,463834.779199141,4428317.33251635,"2019-03-24",83,10,FALSE,"reconyx","2019-03-23",0.282676607370377,0.409434080123901,0.37,0.04,0.18,5715,0,NA,0,0,NA,0,1,"2019-04-19",26,474345,39370635,0.104590344727039,0.151490609645844
18,463293.618828761,4428246.89074715,"2019-03-24",83,10,FALSE,"cuddeback","2019-03-23",0.272740185260773,0.495049208402634,0.42,0.02,0.11,5620,0,NA,0,0,NA,286,1,"2019-04-20",27,466460,38716180,0.114550877809525,0.207920667529106
19,463075.959070344,4427842.8180706,"2019-03-24",83,10,FALSE,"cuddeback","2019-03-23",0.310295462608337,0.872215449810028,0.5,0.05,0.33,5433,0,NA,0,0,"2019-04-10",0,1,"2019-04-06",13,450939,37427937,0.155147731304169,0.436107724905014
20,463136.599968315,4427603.11135151,"2019-03-24",83,10,FALSE,"cuddeback","2019-03-23",0.260962069034576,0.664995014667511,0.25,0.12,0.24,5390,0,NA,0,0,NA,0,1,"2019-04-07",14,447370,37131710,0.0652405172586441,0.166248753666878
21,461482.143922177,4437715.80228377,"2019-03-24",83,10,TRUE,"cuddeback","2019-03-24",0.312748610973358,0.0243938900530338,0.59,0.05,0.21,5866,0,NA,0,0,"2019-06-06",0,1,"2019-04-04",11,486878,40410874,0.184521680474281,0.01439239513129
22,470924.457736472,4439677.72600029,"2019-03-24",83,10,TRUE,"cuddeback","2019-03-24",0.292976677417755,0.0424822308123112,0.19,0.14,0.61,5853,0,NA,0,0,"2019-05-04",0,1,"2019-05-05",42,485799,40321317,0.0556655687093735,0.00807162385433912
23,470789.541103223,4439080.31891039,"2019-03-24",83,10,TRUE,"cuddeback","2019-03-24",0.280387729406357,0.259994506835938,0.23,0.12,0.47,5804,0,NA,0,0,NA,0,1,"2019-04-20",27,481732,39983756,0.0644891777634621,0.0597987365722656
24,470650.158681729,4438501.68986585,"2019-03-24",83,10,TRUE,"cuddeback","2019-03-24",0.299088925123215,0.337994664907455,0.09,0.15,0.83,5732,0,NA,0,0,NA,0,1,"2019-04-24",31,475756,39487748,0.0269180032610893,0.030419519841671
25,473892.440321042,4428990.62265592,"2019-03-24",83,10,TRUE,"cuddeback","2019-04-05",0.289576351642609,0.28704622387886,0.38,0.02,0.28,7172,0,NA,0,0,"2019-04-19",NA,0,"2019-04-26",33,595276,49407908,0.110039013624191,0.109077565073967
26,474250.414242703,4429023.58781604,"2019-03-24",83,10,TRUE,"cuddeback","2019-04-05",0.339827448129654,0.835986077785492,0.39,0,0.27,7103,0,NA,0,0,NA,NA,0,"2019-04-16",23,589549,48932567,0.132532704770565,0.326034570336342
27,474053.26162411,4428422.90349642,"2019-03-24",83,10,TRUE,"cuddeback","2019-04-05",0.331086188554764,0.89649510383606,0.39,0,0.26,6827,0,"2019-06-08",0,0,NA,NA,0,"2019-04-12",19,566641,47031203,0.129123613536358,0.349633090496063
28,474014.762903606,4427921.90669008,"2019-03-24",83,10,TRUE,"cuddeback","2019-04-05",0.272643983364105,0.784680306911469,0.31,0.02,0.16,6713,0,NA,0,0,NA,NA,0,"2019-04-23",30,557179,46245857,0.0845196348428726,0.243250895142555
29,473606.804322914,4427668.58469451,"2019-03-24",83,10,TRUE,"cuddeback","2019-04-05",0.227476209402084,0.54431676864624,0.35,0,0.24,6631,0,"2019-06-07",0,0,"2019-05-16",NA,0,"2019-04-24",31,550373,45680959,0.0796166732907295,0.190510869026184
31,471240.724110467,4441784.41380664,"2019-03-24",83,10,TRUE,"cuddeback","2019-04-05",0.335207760334015,0.48701137304306,0.2,0.19,0.59,6066,0,NA,0,0,"2019-04-24",NA,0,"2019-04-27",34,503478,41788674,0.067041552066803,0.0974022746086121
33,471125.168290569,4440661.58921813,"2019-03-24",83,10,TRUE,"cuddeback","2019-04-05",0.390603274106979,0.871088027954102,0.18,0.16,0.62,5935,0,NA,0,0,NA,NA,0,"2019-04-10",17,492605,40886215,0.0703085893392563,0.156795845031738
34,471129.354014084,4440239.23976107,"2019-03-24",83,10,TRUE,"cuddeback","2019-04-05",0.333334356546402,0.504086792469025,0.24,0.26,0.35,5932,0,NA,0,0,"2019-04-24",NA,0,"2019-04-22",29,492356,40865548,0.0800002455711365,0.120980830192566
35,465174.398912665,4428790.6834225,"2019-03-24",83,10,FALSE,"cuddeback","2019-04-06",0.316252708435059,0.944560527801514,0.14,0.24,0.59,5997,0,NA,0,0,NA,NA,0,"2019-03-27",3,497751,41313333,0.0442753791809082,0.132238473892212
36,471164.723535712,4443015.52280956,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-04",0.401873052120209,0.691130995750427,0.14,0.25,0.58,6178,0,NA,0,0,"2019-05-20",NA,0,"2019-05-01",38,512774,42560242,0.0562622272968292,0.0967583394050598
38,471304.331400933,4444201.52766893,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-04",0.390877425670624,0.831543684005737,0.05,0.25,0.72,6240,0,NA,0,0,"2019-06-14",NA,0,"2019-04-19",26,517920,42987360,0.0195438712835312,0.0415771842002869
39,471664.394161748,4444889.22805791,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-04",0.486389398574829,0.999410629272461,0.29,0.14,0.42,6325,0,NA,0,0,NA,NA,0,"2019-03-22",2,524975,43572925,0.1410529255867,0.289829082489014
40,472288.413679698,4444768.8185154,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-04",0.416054904460907,0.993523836135864,0.33,0.01,0.42,6470,0,NA,0,0,"2019-06-16",NA,0,"2019-03-29",5,537010,44571830,0.137298118472099,0.327862865924835
41,472391.677972134,4444288.83213878,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-04",0.447919189929962,0.983468115329742,0.4,0.01,0.4,6713,0,NA,0,0,"2019-05-04",NA,0,"2019-04-01",8,557179,46245857,0.179167675971985,0.393387246131897
42,474061.732307326,4429605.16132538,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-05",0.323607176542282,0.889046013355255,0.51,0.01,0.28,7454,0,"2019-06-16",0,0,NA,NA,0,"2019-04-14",21,618682,51350606,0.165039660036564,0.45341346681118
43,474217.716557536,4430077.90125056,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-05",0.225773230195045,0.114777378737926,0.29,0.04,0.47,7559,0,"2019-06-15",0,0,NA,NA,0,"2019-05-05",42,627397,52073951,0.0654742367565632,0.0332854398339987
44,474507.651691554,4430449.4132784,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-05",0.29269951581955,0.00595018034800887,0.41,0.07,0.38,7579,0,NA,0,0,NA,NA,0,"2019-05-12",49,629057,52211731,0.120006801486015,0.00243957394268364
45,475193.814333798,4431395.34962879,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-05",0.327485859394073,0.00498062698170543,0.43,0,0.37,7736,0,"2019-06-26",0,0,NA,NA,0,"2019-05-16",53,642088,53293304,0.140818919539452,0.00214166960213333
46,474943.451099295,4430919.45918153,"2019-03-24",83,10,TRUE,"reconyx","2019-05-05",0.311321645975113,0.123014181852341,0.11,0.15,0.71,7595,0,"2019-06-28",0,0,NA,NA,0,"2019-05-12",49,630385,52321955,0.0342453810572624,0.0135315600037575
47,473944.869751219,4430392.93936144,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-05",0.316609799861908,0.756613910198212,0.27,0.12,0.53,7756,0,"2019-06-08",0,0,NA,NA,0,"2019-04-18",25,643748,53431084,0.0854846459627152,0.204285755753517
49,473060.278051153,4430862.85657797,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-05",0.0909733921289444,0.0115968026220798,0.15,0.32,0.69,8048,0,"2019-06-09",0,0,NA,NA,0,"2019-05-11",48,667984,55442672,0.0136460088193417,0.00173952039331198
51,473011.589760438,4429862.65518442,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-05",0.302100121974945,0.70582526922226,0.19,0.15,0.57,7497,0,"2019-06-10",0,0,NA,NA,0,"2019-04-22",29,622251,51646833,0.0573990231752396,0.134106801152229
52,472156.563651556,4430228.68329321,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-05",0.167991578578949,0.223480671644211,0.27,0.07,0.42,7530,0,"2019-06-12",0,0,NA,NA,0,"2019-05-02",39,624990,51874170,0.0453577262163162,0.0603397813439369
53,469943.268518131,4431893.90199945,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-05",0.36662945151329,0.623158693313599,0.19,0.58,0.68,7953,0,NA,0,0,NA,NA,0,"2019-05-02",39,660099,54788217,0.0696595957875252,0.118400151729584
54,470175.678318467,4432005.20018076,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-05",0.223185524344444,0.00693781394511461,0.22,0.03,0.66,7874,0,NA,0,0,NA,NA,0,"2019-05-18",55,653542,54243986,0.0491008153557777,0.00152631906792521
56,471405.207551758,4431229.2958314,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-05",0.175102815032005,0.0149157298728824,0.12,0.51,0.79,7415,0,NA,0,0,NA,NA,0,"2019-05-09",46,615445,51081935,0.0210123378038406,0.00178988758474588
57,476418.334196416,4434089.12096484,"2019-03-24",83,10,TRUE,"reconyx","2019-05-13",0.207869425415993,0.103171892464161,0.12,0.2,0.68,7349,0,"2019-06-18",0,0,NA,NA,0,"2019-05-05",42,609967,50627261,0.0249443310499191,0.0123806270956993
58,476039.862969375,4437614.7759461,"2019-03-24",83,10,TRUE,"reconyx","2019-05-13",0.306860506534576,0.883608222007751,0.08,0.15,0.74,7119,0,"2019-06-19",0,0,NA,NA,0,"2019-04-13",20,590877,49042791,0.0245488405227661,0.0706886577606201
60,474910.929889099,4437472.13694869,"2019-03-24",83,10,TRUE,"reconyx","2019-05-13",0.0131956338882446,0.0838012471795082,0.19,0.08,0.57,7175,0,NA,0,0,NA,NA,0,"2019-05-03",40,595525,49428575,0.00250717043876648,0.0159222369641066
61,474448.244712273,4437313.96195468,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-13",0.247860059142113,0.312905967235565,0.03,0.19,0.81,7418,0,NA,0,0,"2019-05-13",NA,0,"2019-05-01",38,615694,51102602,0.00743580177426338,0.00938717901706695
64,476439.416660023,4436017.55487851,"2019-03-24",83,10,TRUE,"reconyx","2019-05-13",0.308196902275085,0.593460142612457,0.05,0.38,0.78,7421,0,"2019-06-15",0,0,NA,NA,0,"2019-04-26",33,615943,51123269,0.0154098451137543,0.0296730071306229
68,475212.856307668,4440068.17140277,"2019-03-24",83,10,TRUE,"reconyx","2019-05-14",0.323661983013153,0.883218884468079,0.27,0,0.44,6988,0,NA,0,0,NA,NA,0,"2019-04-14",21,580004,48140332,0.0873887354135513,0.238469098806381
70,475099.516850295,4441522.45223653,"2019-03-24",83,10,TRUE,"reconyx","2019-05-14",0.335505336523056,0.834213972091675,0.25,0.09,0.52,7139,0,NA,0,0,NA,NA,0,"2019-04-19",26,592537,49180571,0.083876334130764,0.208553493022919
75,474303.977306359,4444344.47723311,"2019-03-24",83,10,TRUE,"reconyx","2019-05-14",0.227844715118408,0.374698400497437,0.3,0.03,0.33,6765,0,NA,0,0,NA,NA,0,"2019-05-01",38,561495,46604085,0.0683534145355225,0.112409520149231
77,473060.592436908,4444249.01647345,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-14",0.3664371073246,0.925085127353668,0.24,0.07,0.51,6886,0,NA,0,0,NA,NA,0,"2019-04-10",17,571538,47437654,0.087944905757904,0.22202043056488
81,478196.133642699,4431003.55389124,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-14",0.230837509036064,2.88290284515824e-05,0.28,0.17,0.31,7956,0,NA,0,0,NA,NA,0,"2019-05-19",56,660348,54808884,0.064634502530098,8.07212796644308e-06
83,479005.044090071,4430367.40261498,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-14",0.324802160263062,0.3938909471035,0.33,0.08,0.4,8146,0,NA,0,0,NA,NA,0,"2019-05-09",46,676118,56117794,0.10718471288681,0.129984012544155
85,479497.52637498,4431170.97041472,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-14",0.155802562832832,0.00309028476476669,0.25,0.45,0.55,8396,0,NA,0,0,NA,NA,0,"2019-05-23",60,696868,57840044,0.0389506407082081,0.000772571191191673
86,475967.395241418,4431281.42786776,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-14",0.341289073228836,0.752639949321747,0.22,0.04,0.5,7592,0,"2019-06-21",0,0,"2019-07-17",NA,0,"2019-04-26",33,630136,52301288,0.0750835961103439,0.165580788850784
87,473601.059366655,4444597.7444406,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-15",0.382500857114792,0.822099685668945,0.18,0.16,0.64,6985,0,NA,0,0,NA,NA,0,"2019-04-18",25,579755,48119665,0.0688501542806625,0.14797794342041
90,475607.263896357,4445646.90393752,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-15",0.389692068099976,0.789761066436768,0.28,0.26,0.51,6972,0,NA,0,0,NA,NA,0,"2019-04-23",30,578676,48030108,0.109113779067993,0.221133098602295
91,476009.044849871,4445833.42215444,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-15",0.422325521707535,0.772814869880676,0.25,0.07,0.54,7008,0,NA,0,0,"2019-07-10",NA,0,"2019-04-24",31,581664,48278112,0.105581380426884,0.193203717470169
98,471987.899422272,4447565.33983438,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-15",0.4657162129879,0.998667180538177,0.23,0.22,0.56,6486,0,NA,0,0,NA,NA,0,"2019-03-22",2,538338,44682054,0.107114728987217,0.229693451523781
99,472028.592139171,4448139.59099133,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-15",0.36348420381546,0.478405922651291,0.27,0.14,0.53,6539,0,NA,0,0,NA,NA,0,"2019-05-02",39,542737,45047171,0.0981407350301743,0.129169599115849
100,472357.440490119,4449065.52764319,"2019-03-24",83,10,TRUE,"cuddeback","2019-05-15",0.32831221818924,0.0371596366167068,0.21,0.23,0.6,6713,0,NA,0,0,NA,NA,0,"2019-05-18",55,557179,46245857,0.0689455658197403,0.00780352368950844
2,469395.997849251,4437169.39061862,"2019-03-25",84,11,FALSE,"cuddeback","2019-03-15",0.33328977227211,0.721750378608704,0.07,0.17,0.61,5594,0,NA,0,0,NA,0,1,"2019-04-24",30,469896,39471264,0.0233302840590477,0.0505225265026093
3,469911.267525789,4437400.86066775,"2019-03-25",84,11,FALSE,"reconyx","2019-03-15",0.402088910341263,1,0.22,0.1,0.42,5673,0,NA,0,0,NA,0,1,"2019-03-25",0,476532,40028688,0.0884595602750778,0.22
4,470374.753847107,4437827.69500278,"2019-03-25",84,11,TRUE,"cuddeback","2019-03-15",0.339735865592957,0.532808363437653,0.09,0.27,0.49,5712,0,NA,0,0,NA,0,1,"2019-04-20",26,479808,40303872,0.0305762279033661,0.0479527527093887
5,465246.477614218,4436631.73802455,"2019-03-25",84,11,FALSE,"cuddeback","2019-03-15",0.401854455471039,0.981999099254608,0.32,0.05,0.37,5295,0,NA,0,0,"2019-03-25",NA,0,"2019-04-02",8,444780,37361520,0.128593425750732,0.314239711761475
6,465010.116263073,4436536.70305286,"2019-03-25",84,11,FALSE,"cuddeback","2019-03-15",0.307956904172897,0.412371516227722,0.19,0.27,0.38,5335,0,NA,0,0,NA,0,1,"2019-04-15",21,448140,37643760,0.0585118117928505,0.0783505880832672
7,464676.364582064,4436439.24229618,"2019-03-25",84,11,FALSE,"cuddeback","2019-03-15",0.379098981618881,0.955654084682465,0.12,0.33,0.56,5292,0,NA,0,0,NA,0,1,"2019-03-15",10,444528,37340352,0.0454918777942657,0.114678490161896
8,464374.182084552,4436420.67604753,"2019-03-25",84,11,FALSE,"cuddeback","2019-03-15",0.368046045303345,0.99139928817749,0.06,0.41,0.44,5315,0,NA,0,0,"2019-04-07",0,1,"2019-03-30",5,446460,37502640,0.0220827627182007,0.0594839572906494
9,463894.214797886,4436347.57933235,"2019-03-25",84,11,FALSE,"reconyx","2019-03-15",0.301880776882172,0.89579838514328,0.46,0.05,0.21,5358,0,NA,0,0,NA,0,1,"2019-04-03",9,450072,37806048,0.138865157365799,0.412067257165909
10,473087.375184713,4427741.43898561,"2019-03-25",84,11,TRUE,"cuddeback","2019-03-23",0.244844168424606,0.0938050001859665,0.34,0.02,0.39,6545,0,NA,0,0,NA,0,1,"2019-04-21",27,549780,46181520,0.0832470172643661,0.0318937000632286
11,472622.977052633,4427661.84966271,"2019-03-25",84,11,TRUE,"cuddeback","2019-03-23",0.206018105149269,0.168148905038834,0.23,0,0.39,6453,0,NA,0,0,NA,0,1,"2019-04-21",27,542052,45532368,0.0473841641843319,0.0386742481589317
12,472438.945013843,4427216.77048094,"2019-03-25",84,11,TRUE,"cuddeback","2019-03-23",0.243721291422844,0.689072668552399,0.2,0,0.32,6260,0,NA,0,0,NA,0,1,"2019-04-10",16,525840,44170560,0.0487442582845688,0.13781453371048
13,472196.547993965,4426855.81868924,"2019-03-25",84,11,TRUE,"cuddeback","2019-03-23",0.235412955284119,0.0395073182880878,0.31,0.01,0.38,6155,0,NA,0,0,NA,0,1,"2019-04-18",24,517020,43429680,0.0729780161380768,0.0122472686693072
14,471763.802712756,4426258.61079887,"2019-03-25",84,11,TRUE,"cuddeback","2019-03-23",0.20331221818924,0.116382546722889,0.24,0.01,0.28,5984,0,NA,0,0,NA,0,1,"2019-04-29",35,502656,42223104,0.0487949323654175,0.0279318112134933
15,464556.872008565,4428568.55248679,"2019-03-25",84,11,FALSE,"cuddeback","2019-03-23",0.306944519281387,0.90516871213913,0.57,0.03,0.15,5906,0,NA,0,0,NA,207,1,"2019-03-30",5,496104,41672736,0.174958375990391,0.515946165919304
17,463834.779199141,4428317.33251635,"2019-03-25",84,11,FALSE,"reconyx","2019-03-23",0.285210818052292,0.43448993563652,0.37,0.04,0.18,5715,0,NA,0,0,NA,0,1,"2019-04-19",25,480060,40325040,0.105528002679348,0.160761276185513
18,463293.618828761,4428246.89074715,"2019-03-25",84,11,FALSE,"cuddeback","2019-03-23",0.274730175733566,0.518889546394348,0.42,0.02,0.11,5620,0,NA,0,0,NA,4,1,"2019-04-20",26,472080,39654720,0.115386673808098,0.217933609485626
19,463075.959070344,4427842.8180706,"2019-03-25",84,11,FALSE,"cuddeback","2019-03-23",0.312654614448547,0.889493107795715,0.5,0.05,0.33,5433,0,NA,0,0,"2019-04-10",0,1,"2019-04-06",12,456372,38335248,0.156327307224274,0.444746553897858
20,463136.599968315,4427603.11135151,"2019-03-25",84,11,FALSE,"cuddeback","2019-03-23",0.263894379138947,0.701125502586365,0.25,0.12,0.24,5390,0,NA,0,0,NA,0,1,"2019-04-07",13,452760,38031840,0.0659735947847366,0.175281375646591
21,461482.143922177,4437715.80228377,"2019-03-25",84,11,TRUE,"cuddeback","2019-03-24",0.313490003347397,0.0381671525537968,0.59,0.05,0.21,5866,0,NA,0,0,"2019-06-06",0,1,"2019-04-04",10,492744,41390496,0.184959101974964,0.0225186200067401
22,470924.457736472,4439677.72600029,"2019-03-25",84,11,TRUE,"cuddeback","2019-03-24",0.293260276317596,0.0471468195319176,0.19,0.14,0.61,5853,0,NA,0,0,"2019-05-04",0,1,"2019-05-05",41,491652,41298768,0.0557194525003433,0.00895789571106434
23,470789.541103223,4439080.31891039,"2019-03-25",84,11,TRUE,"cuddeback","2019-03-24",0.282421141862869,0.2819884121418,0.23,0.12,0.47,5804,0,NA,0,0,NA,0,1,"2019-04-20",26,487536,40953024,0.0649568626284599,0.064857334792614
24,470650.158681729,4438501.68986585,"2019-03-25",84,11,TRUE,"cuddeback","2019-03-24",0.300990253686905,0.358537375926971,0.09,0.15,0.83,5732,0,NA,0,0,NA,0,1,"2019-04-24",30,481488,40444992,0.0270891228318214,0.0322683638334274
25,473892.440321042,4428990.62265592,"2019-03-25",84,11,TRUE,"cuddeback","2019-04-05",0.29104420542717,0.305635958909988,0.38,0.02,0.28,7172,0,NA,0,0,"2019-04-19",NA,0,"2019-04-26",32,602448,50605632,0.110596798062325,0.116141664385796
